USGS	06024540	1999	04	05	260	A:e
USGS	06024540	1999	04	06	260	A:e
USGS	06024540	1999	04	07	270	A:e
USGS	06024540	1999	04	08	300	A:e
USGS	06024540	1999	04	09	340	A:e
USGS	06024540	1999	04	10	300	A:e
USGS	06024540	1999	04	11	320	A:e
USGS	06024540	1999	04	12	360	A:e
USGS	06024540	1999	04	13	480	A:e
USGS	06024540	1999	04	14	600	A:e
USGS	06024540	1999	04	15	600	A:e
USGS	06024540	1999	04	16	700	A:e
USGS	06024540	1999	04	17	900	A:e
USGS	06024540	1999	04	18	1180	A
USGS	06024540	1999	04	19	1620	A
USGS	06024540	1999	04	20	2190	A
USGS	06024540	1999	04	21	1970	A
USGS	06024540	1999	04	22	1490	A
USGS	06024540	1999	04	23	1170	A
USGS	06024540	1999	04	24	1280	A
USGS	06024540	1999	04	25	1460	A
USGS	06024540	1999	04	26	1700	A
USGS	06024540	1999	04	27	1690	A
USGS	06024540	1999	04	28	1480	A
USGS	06024540	1999	04	29	1210	A
USGS	06024540	1999	04	30	1050	A
USGS	06024540	1999	05	01	1060	A
USGS	06024540	1999	05	02	1150	A
USGS	06024540	1999	05	03	1210	A
USGS	06024540	1999	05	04	1130	A
USGS	06024540	1999	05	05	938	A
USGS	06024540	1999	05	06	820	A
USGS	06024540	1999	05	07	807	A
USGS	06024540	1999	05	08	881	A
USGS	06024540	1999	05	09	959	A
USGS	06024540	1999	05	10	931	A
USGS	06024540	1999	05	11	842	A
USGS	06024540	1999	05	12	787	A
USGS	06024540	1999	05	13	800	A
USGS	06024540	1999	05	14	785	A
USGS	06024540	1999	05	15	807	A
USGS	06024540	1999	05	16	916	A
USGS	06024540	1999	05	17	927	A
USGS	06024540	1999	05	18	948	A
USGS	06024540	1999	05	19	1130	A
USGS	06024540	1999	05	20	1240	A
USGS	06024540	1999	05	21	1370	A
USGS	06024540	1999	05	22	1600	A
USGS	06024540	1999	05	23	1880	A
USGS	06024540	1999	05	24	2080	A
USGS	06024540	1999	05	25	2410	A
USGS	06024540	1999	05	26	3010	A
USGS	06024540	1999	05	27	3430	A
USGS	06024540	1999	05	28	3590	A
USGS	06024540	1999	05	29	3790	A
USGS	06024540	1999	05	30	4230	A
USGS	06024540	1999	05	31	4560	A
USGS	06024540	1999	06	01	4510	A
USGS	06024540	1999	06	02	4010	A
USGS	06024540	1999	06	03	3750	A
USGS	06024540	1999	06	04	3730	A
USGS	06024540	1999	06	05	3820	A
USGS	06024540	1999	06	06	3520	A
USGS	06024540	1999	06	07	3230	A
USGS	06024540	1999	06	08	3090	A
USGS	06024540	1999	06	09	2820	A
USGS	06024540	1999	06	10	2430	A
USGS	06024540	1999	06	11	1920	A
USGS	06024540	1999	06	12	1550	A
USGS	06024540	1999	06	13	1420	A
USGS	06024540	1999	06	14	1380	A
USGS	06024540	1999	06	15	1430	A
USGS	06024540	1999	06	16	1600	A
USGS	06024540	1999	06	17	2010	A
USGS	06024540	1999	06	18	2640	A
USGS	06024540	1999	06	19	2620	A
USGS	06024540	1999	06	20	2400	A
USGS	06024540	1999	06	21	2200	A
USGS	06024540	1999	06	22	1990	A
USGS	06024540	1999	06	23	1850	A
USGS	06024540	1999	06	24	1620	A
USGS	06024540	1999	06	25	1470	A
USGS	06024540	1999	06	26	1280	A
USGS	06024540	1999	06	27	1090	A
USGS	06024540	1999	06	28	995	A
USGS	06024540	1999	06	29	907	A
USGS	06024540	1999	06	30	886	A
USGS	06024540	1999	07	01	823	A
USGS	06024540	1999	07	02	759	A
USGS	06024540	1999	07	03	734	A
USGS	06024540	1999	07	04	695	A
USGS	06024540	1999	07	05	650	A
USGS	06024540	1999	07	06	590	A
USGS	06024540	1999	07	07	548	A
USGS	06024540	1999	07	08	488	A
USGS	06024540	1999	07	09	447	A
USGS	06024540	1999	07	10	414	A
USGS	06024540	1999	07	11	364	A
USGS	06024540	1999	07	12	339	A
USGS	06024540	1999	07	13	321	A
USGS	06024540	1999	07	14	303	A
USGS	06024540	1999	07	15	288	A
USGS	06024540	1999	07	16	281	A
USGS	06024540	1999	07	17	271	A
USGS	06024540	1999	07	18	259	A
USGS	06024540	1999	07	19	242	A
USGS	06024540	1999	07	20	238	A
USGS	06024540	1999	07	21	254	A
USGS	06024540	1999	07	22	251	A
USGS	06024540	1999	07	23	232	A
USGS	06024540	1999	07	24	216	A
USGS	06024540	1999	07	25	199	A
USGS	06024540	1999	07	26	187	A
USGS	06024540	1999	07	27	188	A
USGS	06024540	1999	07	28	191	A
USGS	06024540	1999	07	29	188	A
USGS	06024540	1999	07	30	186	A
USGS	06024540	1999	07	31	180	A
USGS	06024540	1999	08	01	185	A
USGS	06024540	1999	08	02	185	A
USGS	06024540	1999	08	03	188	A
USGS	06024540	1999	08	04	194	A
USGS	06024540	1999	08	05	223	A
USGS	06024540	1999	08	06	226	A
USGS	06024540	1999	08	07	210	A
USGS	06024540	1999	08	08	194	A
USGS	06024540	1999	08	09	177	A
USGS	06024540	1999	08	10	172	A
USGS	06024540	1999	08	11	158	A
USGS	06024540	1999	08	12	195	A
USGS	06024540	1999	08	13	197	A
USGS	06024540	1999	08	14	205	A
USGS	06024540	1999	08	15	187	A
USGS	06024540	1999	08	16	169	A
USGS	06024540	1999	08	17	153	A
USGS	06024540	1999	08	18	140	A
USGS	06024540	1999	08	19	133	A
USGS	06024540	1999	08	20	122	A
USGS	06024540	1999	08	21	119	A
USGS	06024540	1999	08	22	112	A
USGS	06024540	1999	08	23	108	A
USGS	06024540	1999	08	24	102	A
USGS	06024540	1999	08	25	100	A
USGS	06024540	1999	08	26	96.0	A
USGS	06024540	1999	08	27	94.0	A
USGS	06024540	1999	08	28	93.0	A
USGS	06024540	1999	08	29	102	A
USGS	06024540	1999	08	30	102	A
USGS	06024540	1999	08	31	101	A
USGS	06024540	1999	09	01	100	A
USGS	06024540	1999	09	02	97.0	A
USGS	06024540	1999	09	03	110	A
USGS	06024540	1999	09	04	135	A
USGS	06024540	1999	09	05	145	A
USGS	06024540	1999	09	06	133	A
USGS	06024540	1999	09	07	119	A
USGS	06024540	1999	09	08	114	A
USGS	06024540	1999	09	09	112	A
USGS	06024540	1999	09	10	108	A
USGS	06024540	1999	09	11	104	A
USGS	06024540	1999	09	12	103	A
USGS	06024540	1999	09	13	104	A
USGS	06024540	1999	09	14	103	A
USGS	06024540	1999	09	15	101	A
USGS	06024540	1999	09	16	99.0	A
USGS	06024540	1999	09	17	96.0	A
USGS	06024540	1999	09	18	92.0	A
USGS	06024540	1999	09	19	95.0	A
USGS	06024540	1999	09	20	95.0	A
USGS	06024540	1999	09	21	99.0	A
USGS	06024540	1999	09	22	100	A
USGS	06024540	1999	09	23	98.0	A
USGS	06024540	1999	09	24	96.0	A
USGS	06024540	1999	09	25	91.0	A
USGS	06024540	1999	09	26	90.0	A
USGS	06024540	1999	09	27	94.0	A
USGS	06024540	1999	09	28	99.0	A
USGS	06024540	1999	09	29	108	A
USGS	06024540	1999	09	30	111	A
USGS	06024540	1999	10	01	113	A
USGS	06024540	1999	10	02	112	A
USGS	06024540	1999	10	03	114	A
USGS	06024540	1999	10	04	118	A
USGS	06024540	1999	10	05	119	A
USGS	06024540	1999	10	06	120	A
USGS	06024540	1999	10	07	121	A
USGS	06024540	1999	10	08	121	A
USGS	06024540	1999	10	09	123	A
USGS	06024540	1999	10	10	123	A
USGS	06024540	1999	10	11	125	A
USGS	06024540	1999	10	12	132	A
USGS	06024540	1999	10	13	130	A
USGS	06024540	1999	10	14	128	A
USGS	06024540	1999	10	15	124	A
USGS	06024540	1999	10	16	125	A
USGS	06024540	1999	10	17	127	A
USGS	06024540	1999	10	18	130	A
USGS	06024540	1999	10	19	143	A
USGS	06024540	1999	10	20	144	A
USGS	06024540	1999	10	21	147	A
USGS	06024540	1999	10	22	148	A
USGS	06024540	1999	10	23	148	A
USGS	06024540	1999	10	24	154	A
USGS	06024540	1999	10	25	155	A
USGS	06024540	1999	10	26	155	A
USGS	06024540	1999	10	27	157	A
USGS	06024540	1999	10	28	165	A
USGS	06024540	1999	10	29	168	A
USGS	06024540	1999	10	30	177	A
USGS	06024540	1999	10	31	175	A
USGS	06024540	1999	11	01		
USGS	06024540	1999	11	02		
USGS	06024540	1999	11	03		
USGS	06024540	1999	11	04		
USGS	06024540	1999	11	05		
USGS	06024540	1999	11	06		
USGS	06024540	1999	11	07		
USGS	06024540	1999	11	08		
USGS	06024540	1999	11	09		
USGS	06024540	1999	11	10		
USGS	06024540	1999	11	11		
USGS	06024540	1999	11	12		
USGS	06024540	1999	11	13		
USGS	06024540	1999	11	14		
